document_id,document_type,identifier,title,date,url,exclusion_reason
12116,proclamation,9862,pan american day and pan american week 2019,"April 12, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9862-pan-american-day-and-pan-american-week-2019,observance_designation
12117,proclamation,9861,national former prisoner war recognition day 2019,"April 08, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9861-national-former-prisoner-war-recognition-day-2019,public_commemoration
12118,proclamation,9860,national volunteer week 2019,"April 05, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9860-national-volunteer-week-2019,public_commemoration
12119,proclamation,9859,national crime victims rights week 2019,"April 05, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9859-national-crime-victims-rights-week-2019,observance_designation
12120,proclamation,9858,world autism awareness day 2019,"April 01, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9858-world-autism-awareness-day-2019,observance_designation
12121,proclamation,9853,cancer control month 2019,"March 29, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9853-cancer-control-month-2019,observance_designation
12122,proclamation,9857,second chance month 2019,"March 29, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9857-second-chance-month-2019,observance_designation
12123,proclamation,9856,national sexual assault awareness and prevention month 2019,"March 29, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9856-national-sexual-assault-awareness-and-prevention-month-2019,observance_designation
12124,proclamation,9855,national donate life month 2019,"March 29, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9855-national-donate-life-month-2019,observance_designation
12125,proclamation,9854,national child abuse prevention month 2019,"March 29, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9854-national-child-abuse-prevention-month-2019,observance_designation
12127,proclamation,9851,greek independence day national day celebration greek and american,"March 18, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9851-greek-independence-day-national-day-celebration-greek-and-american,public_commemoration
12128,proclamation,9850,national poison prevention week 2019,"March 15, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9850-national-poison-prevention-week-2019,public_commemoration
12130,proclamation,9846,irish american heritage month 2019,"March 01, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9846-irish-american-heritage-month-2019,public_commemoration
12131,proclamation,9845,american red cross month 2019,"March 01, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9845-american-red-cross-month-2019,observance_designation
12135,proclamation,9843,death john david dingell jr,"February 08, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9843-death-john-david-dingell-jr,memorial_half_staff
12137,proclamation,9840,american heart month 2019,"January 31, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9840-american-heart-month-2019,observance_designation
12138,proclamation,9841,national african american history month 2019,"January 31, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9841-national-african-american-history-month-2019,observance_designation
12139,proclamation,9837,national school choice week 2019,"January 18, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9837-national-school-choice-week-2019,observance_designation
12140,proclamation,9838,national sanctity human life day 2019,"January 18, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9838-national-sanctity-human-life-day-2019,observance_designation
12141,proclamation,9839,martin luther king jr federal holiday 2019,"January 18, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9839-martin-luther-king-jr-federal-holiday-2019,observance_designation
12142,proclamation,9836,religious freedom day 2019,"January 15, 2019",https://www.presidency.ucsb.edu/documents/proclamation-9836-religious-freedom-day-2019,observance_designation
12143,proclamation,9835,national slavery and human trafficking prevention month 2019,"December 31, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9835-national-slavery-and-human-trafficking-prevention-month-2019,observance_designation
12145,proclamation,9833,wright brothers day 2018,"December 14, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9833-wright-brothers-day-2018,observance_designation
12146,proclamation,9832,human rights day bill rights day and human rights week 2018,"December 07, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9832-human-rights-day-bill-rights-day-and-human-rights-week-2018,public_commemoration
12147,proclamation,9831,national pearl harbor remembrance day 2018,"December 06, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9831-national-pearl-harbor-remembrance-day-2018,memorial_half_staff
12148,proclamation,9830,announcing the death george herbert walker bush,"December 01, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9830-announcing-the-death-george-herbert-walker-bush,memorial_half_staff
12149,proclamation,9828,national impaired driving prevention month 2018,"November 30, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9828-national-impaired-driving-prevention-month-2018,observance_designation
12150,proclamation,9829,world aids day 2018,"November 30, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9829-world-aids-day-2018,observance_designation
12151,proclamation,9827,thanksgiving day 2018,"November 20, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9827-thanksgiving-day-2018,observance_designation
12152,proclamation,9826,national family week 2018,"November 16, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9826-national-family-week-2018,observance_designation
12154,proclamation,9825,veterans day 2018,"November 09, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9825-veterans-day-2018,observance_designation
12155,proclamation,9824,national apprenticeship week 2018,"November 09, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9824-national-apprenticeship-week-2018,observance_designation
12156,proclamation,9823,american education week 2018,"November 09, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9823-american-education-week-2018,observance_designation
12157,proclamation,9820,honoring the victims the tragedy thousand oaks california,"November 08, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9820-honoring-the-victims-the-tragedy-thousand-oaks-california,memorial_half_staff
12158,proclamation,9821,world freedom day 2018,"November 08, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9821-world-freedom-day-2018,public_commemoration
12159,proclamation,9818,national native american heritage month 2018,"October 31, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9818-national-native-american-heritage-month-2018,public_commemoration
12160,proclamation,9815,national adoption month 2018,"October 31, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9815-national-adoption-month-2018,observance_designation
12161,proclamation,9817,national family caregivers month 2018,"October 31, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9817-national-family-caregivers-month-2018,observance_designation
12162,proclamation,9814,critical infrastructure security and resilience month 2018,"October 31, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9814-critical-infrastructure-security-and-resilience-month-2018,public_commemoration
12163,proclamation,9816,national entrepreneurship month 2018,"October 31, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9816-national-entrepreneurship-month-2018,public_commemoration
12164,proclamation,9819,national veterans and military families month 2018,"October 31, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9819-national-veterans-and-military-families-month-2018,observance_designation
12166,proclamation,9812,honoring the victims the tragedy pittsburgh pennsylvania,"October 27, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9812-honoring-the-victims-the-tragedy-pittsburgh-pennsylvania,memorial_half_staff
12168,proclamation,9810,united nations day 2018,"October 23, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9810-united-nations-day-2018,observance_designation
12169,proclamation,9809,national forest products week 2018,"October 19, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9809-national-forest-products-week-2018,public_commemoration
12170,proclamation,9808,national character counts week 2018,"October 19, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9808-national-character-counts-week-2018,observance_designation
12172,proclamation,9807,blind americans equality day 2018,"October 12, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9807-blind-americans-equality-day-2018,public_commemoration
12173,proclamation,9806,national school lunch week 2018,"October 12, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9806-national-school-lunch-week-2018,observance_designation
12174,proclamation,9804,general pulaski memorial day 2018,"October 10, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9804-general-pulaski-memorial-day-2018,observance_designation
12175,proclamation,9803,national domestic violence awareness month 2018,"October 09, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9803-national-domestic-violence-awareness-month-2018,observance_designation
12176,proclamation,9802,leif erikson day 2018,"October 08, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9802-leif-erikson-day-2018,public_commemoration
12177,proclamation,9801,columbus day 2018,"October 05, 2018",https://www.presidency.ucsb.edu/documents/proclamation-9801-columbus-day-2018,public_commemoration
